AID	TEAM
aid=588502	TEAM_BURNHAM
aid=493161	TEAM_SCRIPPS
aid=588835	TEAM_SCRIPPS
aid=463090	TEAM_SCRIPPS
aid=493221	TEAM_HOPKINS
aid=449768	TEAM_VANDERBILT
aid=602282	TEAM_HOPKINS
aid=463111	TEAM_HOPKINS
aid=623956	TEAM_SCRIPPS
aid=492959	TEAM_SCRIPPS
aid=588479	TEAM_UNM
aid=2031	TEAM_UNM
aid=2177	TEAM_SCRIPPS
aid=2648	TEAM_HOPKINS
aid=504925	TEAM_NCGC
aid=624060	TEAM_SRI
aid=624055	TEAM_SRI
aid=588322	TEAM_SRI
aid=2544	TEAM_BURNHAM
aid=493132	TEAM_BURNHAM
aid=488817	TEAM_BURNHAM
aid=2524	TEAM_BURNHAM
aid=602351	TEAM_SCRIPPS
aid=881	TEAM_NCGC
aid=2071	TEAM_BURNHAM
aid=624278	TEAM_SCRIPPS
aid=624279	TEAM_SCRIPPS
aid=602236	TEAM_SCRIPPS
aid=588824	TEAM_SCRIPPS
aid=588354	TEAM_SCRIPPS
aid=588352	TEAM_SCRIPPS
aid=588464	TEAM_BURNHAM
aid=488935	TEAM_BURNHAM
aid=624068	TEAM_BROAD
aid=624014	TEAM_BROAD
aid=624025	TEAM_BROAD
aid=1011	TEAM_NCGC
aid=815	TEAM_EMORY
aid=633	TEAM_EMORY
aid=485287	TEAM_BURNHAM
aid=2822	TEAM_BURNHAM
aid=434925	TEAM_BURNHAM
aid=434928	TEAM_BURNHAM
aid=588713	TEAM_SRI
aid=485293	TEAM_NCGC
aid=834	TEAM_PENN
aid=1402	TEAM_NCGC
aid=588718	TEAM_SCRIPPS
aid=720	TEAM_SCRIPPS
aid=504319	TEAM_SCRIPPS
aid=624337	TEAM_NCGC
aid=624336	TEAM_NCGC
aid=624206	TEAM_NCGC
aid=1825	TEAM_SCRIPPS
aid=504355	TEAM_SCRIPPS
aid=864	TEAM_SCRIPPS
aid=2542	TEAM_VANDERBILT
aid=1311	TEAM_UNM
aid=1062	TEAM_UNM
aid=927	TEAM_NCGC
aid=2579	TEAM_PITT
aid=2750	TEAM_SCRIPPS
aid=1834	TEAM_SCRIPPS
aid=463220	TEAM_SCRIPPS
aid=493087	TEAM_SCRIPPS
aid=488884	TEAM_BURNHAM
aid=1818	TEAM_UNM
aid=504313	TEAM_EMORY
aid=504518	TEAM_SCRIPPS
aid=504641	TEAM_SCRIPPS
aid=504508	TEAM_SCRIPPS
aid=602458	TEAM_UNM
aid=1684	TEAM_SCRIPPS
aid=1808	TEAM_SCRIPPS
aid=624246	TEAM_NCGC
aid=540343	TEAM_BROAD
aid=588451	TEAM_BROAD
aid=488862	TEAM_BROAD
aid=540307	TEAM_SCRIPPS
aid=540308	TEAM_SCRIPPS
aid=624123	TEAM_SCRIPPS
aid=602398	TEAM_SCRIPPS
aid=624375	TEAM_BROAD
aid=504882	TEAM_BROAD
aid=1956	TEAM_SRI
aid=540280	TEAM_NCGC
aid=504821	TEAM_NCGC
aid=2422	TEAM_SCRIPPS
aid=602158	TEAM_BROAD
aid=588756	TEAM_BROAD
aid=504583	TEAM_BROAD
aid=2689	TEAM_BROAD
aid=485365	TEAM_NCGC
aid=488878	TEAM_BURNHAM
aid=624425	TEAM_SCRIPPS
aid=434985	TEAM_SCRIPPS
aid=504898	TEAM_SRI
aid=504596	TEAM_BROAD
aid=624386	TEAM_SCRIPPS
aid=624471	TEAM_NCGC
aid=602274	TEAM_BURNHAM
aid=588489	TEAM_BURNHAM
aid=588735	TEAM_VANDERBILT
aid=602157	TEAM_SCRIPPS
aid=504696	TEAM_BURNHAM
aid=602417	TEAM_BURNHAM
aid=623865	TEAM_SRI
aid=588693	TEAM_BROAD
aid=624115	TEAM_HOPKINS
aid=602413	TEAM_HOPKINS
aid=624370	TEAM_SCRIPPS
aid=602333	TEAM_BURNHAM
aid=602368	TEAM_BURNHAM
aid=602318	TEAM_BURNHAM
aid=624381	TEAM_SCRIPPS
aid=624204	TEAM_BURNHAM
aid=624383	TEAM_BURNHAM
aid=624414	TEAM_NCGC
aid=602402	TEAM_BROAD
aid=602449	TEAM_BURNHAM
aid=624361	TEAM_BROAD
aid=624369	TEAM_BROAD
aid=493143	TEAM_NCGC
aid=588333	TEAM_NCGC
aid=624063	TEAM_SRI
aid=624462	TEAM_NCGC
aid=623872	TEAM_BURNHAM
aid=602211	TEAM_BURNHAM
aid=588551	TEAM_HOPKINS
aid=588760	TEAM_HOPKINS
aid=488922	TEAM_HOPKINS
aid=588724	TEAM_HOPKINS
aid=623914	TEAM_HOPKINS
aid=1628	TEAM_BURNHAM
aid=2653	TEAM_NCGC
aid=588775	TEAM_UNM
aid=1197	TEAM_UNM
aid=1334	TEAM_UNM
aid=1869	TEAM_UNM
aid=1224	TEAM_UNM
aid=504447	TEAM_SCRIPPS
aid=504914	TEAM_SCRIPPS
aid=2631	TEAM_BROAD
aid=740	TEAM_SRI
aid=519	TEAM_UNM
aid=886	TEAM_NCGC
aid=1524	TEAM_SCRIPPS
aid=1729	TEAM_NCGC
aid=540289	TEAM_SCRIPPS
aid=540315	TEAM_BROAD
aid=504524	TEAM_BURNHAM
aid=588488	TEAM_SCRIPPS
aid=449	TEAM_SCRIPPS
aid=1891	TEAM_BROAD
aid=488973	TEAM_UNM
aid=493236	TEAM_BROAD
aid=504643	TEAM_NCGC
aid=1324	TEAM_UNM
aid=2089	TEAM_BROAD
aid=602328	TEAM_UNM
aid=504490	TEAM_UNM
aid=588501	TEAM_UNM
aid=1198	TEAM_UNM
aid=1213	TEAM_UNM
aid=504321	TEAM_UNM
aid=504416	TEAM_HOPKINS
aid=2427	TEAM_NCGC
aid=2743	TEAM_UNM
aid=2558	TEAM_HOPKINS
aid=843	TEAM_SCRIPPS
aid=995	TEAM_NCGC
aid=1558	TEAM_NCGC
aid=1463	TEAM_NCGC
aid=504938	TEAM_SCRIPPS
aid=504407	TEAM_BROAD
aid=488864	TEAM_BROAD
aid=488906	TEAM_BURNHAM
aid=624455	TEAM_NCGC
aid=588486	TEAM_SCRIPPS
aid=1917	TEAM_VANDERBILT
aid=493195	TEAM_BROAD
aid=485284	TEAM_UNM
aid=588494	TEAM_UNM
aid=588496	TEAM_UNM
aid=1007	TEAM_UNM
aid=675	TEAM_SCRIPPS
aid=488814	TEAM_UNM
aid=504380	TEAM_NCGC
aid=2408	TEAM_HOPKINS
aid=2442	TEAM_BROAD
aid=2456	TEAM_BROAD
aid=434993	TEAM_SCRIPPS
aid=1300	TEAM_SCRIPPS
aid=1321	TEAM_SCRIPPS
aid=2035	TEAM_NCGC
aid=2293	TEAM_NCGC
aid=504487	TEAM_SCRIPPS
aid=504345	TEAM_BROAD
aid=504412	TEAM_BROAD
aid=504413	TEAM_BROAD
aid=602425	TEAM_BURNHAM
aid=624073	TEAM_BROAD
aid=488897	TEAM_BROAD
aid=624029	TEAM_BROAD
aid=488805	TEAM_BROAD
aid=1707	TEAM_NCGC
aid=1910	TEAM_BROAD
aid=624245	TEAM_UNM
aid=488847	TEAM_UNM
aid=504500	TEAM_UNM
aid=602142	TEAM_UNM
aid=602177	TEAM_UNM
aid=757	TEAM_UNM
aid=1008	TEAM_UNM
aid=454	TEAM_BURNHAM
aid=588482	TEAM_UNM
aid=488818	TEAM_UNM
aid=493052	TEAM_BROAD
aid=463076	TEAM_SCRIPPS
aid=1413	TEAM_SCRIPPS
aid=588704	TEAM_BROAD
aid=488858	TEAM_BROAD
aid=602286	TEAM_NCGC
aid=626	TEAM_VANDERBILT
aid=493180	TEAM_BROAD
aid=623994	TEAM_UNM
aid=504459	TEAM_UNM
aid=1817	TEAM_BURNHAM
aid=1441	TEAM_UNM
aid=489009	TEAM_SCRIPPS
aid=504472	TEAM_UNM
aid=2744	TEAM_UNM
aid=2510	TEAM_SCRIPPS
aid=435002	TEAM_SCRIPPS
aid=723	TEAM_UNM
aid=540294	TEAM_SCRIPPS
aid=504360	TEAM_BROAD
aid=504788	TEAM_BROAD
aid=623985	TEAM_BROAD
aid=529	TEAM_UNM
aid=2298	TEAM_UNM
aid=504754	TEAM_NCGC
aid=2443	TEAM_HOPKINS
aid=2457	TEAM_BROAD
aid=905	TEAM_NCGC
aid=2274	TEAM_UNM
aid=504665	TEAM_SCRIPPS
aid=2520	TEAM_BURNHAM
aid=435017	TEAM_VANDERBILT
aid=588777	TEAM_BROAD
aid=2536	TEAM_NCGC
aid=455	TEAM_BURNHAM
aid=493189	TEAM_NCGC
aid=2745	TEAM_UNM
aid=2585	TEAM_NCGC
aid=434974	TEAM_SCRIPPS
aid=906	TEAM_NCGC
aid=1527	TEAM_SCRIPPS
aid=2029	TEAM_UNM
aid=463206	TEAM_BROAD
aid=488985	TEAM_BURNHAM
aid=624102	TEAM_BROAD
aid=488902	TEAM_BROAD
aid=540354	TEAM_BROAD
aid=602138	TEAM_BROAD
aid=1689	TEAM_UNM
aid=588783	TEAM_UNM
aid=602139	TEAM_UNM
aid=463186	TEAM_SCRIPPS
aid=485271	TEAM_SCRIPPS
aid=488980	TEAM_NCGC
aid=793	TEAM_SCRIPPS
aid=2239	TEAM_HOPKINS
aid=493202	TEAM_BURNHAM
aid=588639	TEAM_BURNHAM
aid=602258	TEAM_NCGC
aid=488870	TEAM_BROAD
aid=624453	TEAM_NCGC
aid=2194	TEAM_VANDERBILT
aid=2695	TEAM_BROAD
aid=2704	TEAM_BROAD
aid=434933	TEAM_SCRIPPS
aid=443	TEAM_PITT
aid=588383	TEAM_UNM
aid=588377	TEAM_UNM
aid=449770	TEAM_VANDERBILT
aid=504557	TEAM_HOPKINS
aid=2032	TEAM_HOPKINS
aid=2604	TEAM_NCGC
aid=1962	TEAM_SCRIPPS
aid=588660	TEAM_SCRIPPS
aid=588648	TEAM_SCRIPPS
aid=493250	TEAM_BROAD
aid=2739	TEAM_BROAD
aid=2392	TEAM_BURNHAM
aid=2380	TEAM_BURNHAM
aid=1923	TEAM_VANDERBILT
aid=1472	TEAM_NCGC
aid=2108	TEAM_NCGC
aid=1467	TEAM_NCGC
aid=623869	TEAM_VANDERBILT
aid=1995	TEAM_BURNHAM
aid=588374	TEAM_SRI
aid=566	TEAM_BURNHAM
aid=553	TEAM_BURNHAM
aid=425	TEAM_BURNHAM
aid=430	TEAM_BURNHAM
aid=2811	TEAM_SRI
aid=2640	TEAM_SRI
aid=805	TEAM_UNM
aid=1066	TEAM_SRI
aid=1842	TEAM_SCRIPPS
aid=2781	TEAM_NCGC
aid=1768	TEAM_NCGC
aid=492987	TEAM_HOPKINS
aid=434948	TEAM_HOPKINS
aid=860	TEAM_VANDERBILT
aid=588816	TEAM_VANDERBILT
aid=629	TEAM_EMORY
aid=422	TEAM_EMORY
aid=813	TEAM_BURNHAM
aid=773	TEAM_BURNHAM
aid=2012	TEAM_BURNHAM
aid=2030	TEAM_BURNHAM
aid=2028	TEAM_BURNHAM
aid=588814	TEAM_VANDERBILT
aid=588819	TEAM_VANDERBILT
aid=748	TEAM_BURNHAM
aid=432	TEAM_BURNHAM
aid=1461	TEAM_NCGC
aid=488861	TEAM_BURNHAM
aid=1459	TEAM_NCGC
aid=1680	TEAM_HOPKINS
aid=1650	TEAM_SRI
aid=602221	TEAM_SCRIPPS
aid=602174	TEAM_SCRIPPS
aid=624402	TEAM_SCRIPPS
aid=602172	TEAM_SCRIPPS
aid=493060	TEAM_SCRIPPS
aid=2261	TEAM_BURNHAM
aid=1477	TEAM_NCGC
aid=489011	TEAM_SCRIPPS
aid=489015	TEAM_SCRIPPS
aid=1894	TEAM_UNM
aid=898	TEAM_PITT
aid=946	TEAM_NCGC
aid=960	TEAM_NCGC
aid=1831	TEAM_SCRIPPS
aid=623876	TEAM_VANDERBILT
aid=445	TEAM_NCGC
aid=504571	TEAM_BURNHAM
aid=504530	TEAM_BURNHAM
aid=488869	TEAM_BURNHAM
aid=1529	TEAM_UNM
aid=504427	TEAM_NCGC
aid=540371	TEAM_SCRIPPS
aid=987	TEAM_NCGC
aid=979	TEAM_NCGC
aid=899	TEAM_NCGC
aid=661	TEAM_NCGC
aid=543	TEAM_NCGC
aid=1734	TEAM_VANDERBILT
aid=2391	TEAM_SRI
aid=1317	TEAM_SCRIPPS
aid=602250	TEAM_VANDERBILT
aid=588566	TEAM_SCRIPPS
aid=463251	TEAM_SCRIPPS
aid=1952	TEAM_SCRIPPS
aid=488777	TEAM_BURNHAM
aid=2658	TEAM_BURNHAM
aid=2485	TEAM_BURNHAM
aid=587	TEAM_NCGC
aid=624165	TEAM_SCRIPPS
aid=504832	TEAM_NCGC
aid=2196	TEAM_SCRIPPS
aid=1855	TEAM_SCRIPPS
aid=1849	TEAM_BURNHAM
aid=617	TEAM_SRI
aid=1643	TEAM_BURNHAM
aid=1618	TEAM_BURNHAM
aid=485288	TEAM_SRI
aid=504394	TEAM_BURNHAM
aid=504576	TEAM_BURNHAM
aid=2812	TEAM_BURNHAM
aid=504341	TEAM_BURNHAM
aid=2644	TEAM_BURNHAM
aid=375	TEAM_SRI
aid=846	TEAM_PENN
aid=830	TEAM_PENN
aid=435031	TEAM_BURNHAM
aid=2738	TEAM_BROAD
aid=1805	TEAM_SCRIPPS
aid=862	TEAM_SCRIPPS
aid=623968	TEAM_SCRIPPS
aid=2476	TEAM_SCRIPPS
aid=1945	TEAM_SCRIPPS
aid=2474	TEAM_SCRIPPS
aid=548	TEAM_SCRIPPS
aid=558	TEAM_PITT
aid=609	TEAM_PITT
aid=919	TEAM_NCGC
aid=734	TEAM_SCRIPPS
aid=1268	TEAM_SCRIPPS
aid=784	TEAM_SCRIPPS
aid=588688	TEAM_SCRIPPS
aid=492973	TEAM_SCRIPPS
aid=602371	TEAM_NCGC
aid=602362	TEAM_NCGC
aid=504649	TEAM_SCRIPPS
aid=1629	TEAM_SCRIPPS
aid=1544	TEAM_SCRIPPS
aid=488828	TEAM_SCRIPPS
aid=1517	TEAM_SCRIPPS
aid=488908	TEAM_NCGC
aid=856	TEAM_SCRIPPS
aid=2215	TEAM_SCRIPPS
aid=463200	TEAM_BURNHAM
aid=1656	TEAM_BURNHAM
aid=488928	TEAM_HOPKINS
aid=504567	TEAM_HOPKINS
aid=492983	TEAM_HOPKINS
aid=588667	TEAM_SCRIPPS
aid=588662	TEAM_SCRIPPS
aid=485317	TEAM_BROAD
aid=602456	TEAM_NCGC
aid=2326	TEAM_NCGC
aid=602377	TEAM_NCGC
aid=624390	TEAM_NCGC
aid=2267	TEAM_NCGC
aid=749	TEAM_SCRIPPS
aid=2314	TEAM_NCGC
aid=493123	TEAM_NCGC
aid=1953	TEAM_SCRIPPS
aid=2755	TEAM_SCRIPPS
aid=2095	TEAM_NCGC
aid=588376	TEAM_BURNHAM
aid=504685	TEAM_BURNHAM
aid=602207	TEAM_BURNHAM
aid=669	TEAM_PITT
aid=668	TEAM_PITT
aid=1339	TEAM_UNM
aid=2591	TEAM_HOPKINS
aid=2404	TEAM_HOPKINS
aid=602205	TEAM_BURNHAM
aid=2496	TEAM_BURNHAM
aid=504704	TEAM_SCRIPPS
aid=588797	TEAM_SCRIPPS
aid=2736	TEAM_BROAD
aid=2094	TEAM_BROAD
aid=588347	TEAM_NCGC
aid=2421	TEAM_NCGC
aid=588789	TEAM_SCRIPPS
aid=588787	TEAM_SCRIPPS
aid=504519	TEAM_SCRIPPS
aid=2090	TEAM_SCRIPPS
aid=588651	TEAM_SCRIPPS
aid=1077	TEAM_BURNHAM
aid=2083	TEAM_BURNHAM
aid=602486	TEAM_SCRIPPS
aid=588771	TEAM_SCRIPPS
aid=588772	TEAM_SCRIPPS
aid=488958	TEAM_SCRIPPS
aid=463215	TEAM_BURNHAM
aid=504544	TEAM_BURNHAM
aid=493072	TEAM_BROAD
aid=588340	TEAM_SCRIPPS
aid=504734	TEAM_SCRIPPS
aid=602252	TEAM_BROAD
aid=2659	TEAM_BROAD
aid=488996	TEAM_HOPKINS
aid=588637	TEAM_HOPKINS
aid=588426	TEAM_HOPKINS
aid=2262	TEAM_HOPKINS
aid=488929	TEAM_SRI
aid=488890	TEAM_SRI
aid=624088	TEAM_BROAD
aid=463203	TEAM_BROAD
aid=504831	TEAM_SRI
aid=602320	TEAM_SCRIPPS
aid=504364	TEAM_NCGC
aid=463149	TEAM_SCRIPPS
aid=504460	TEAM_SCRIPPS
aid=434945	TEAM_BROAD
aid=504525	TEAM_BROAD
aid=463213	TEAM_BURNHAM
aid=624315	TEAM_BROAD
aid=540258	TEAM_BROAD
aid=624316	TEAM_BROAD
aid=463118	TEAM_SCRIPPS
aid=1701	TEAM_SCRIPPS
aid=504714	TEAM_BURNHAM
aid=463142	TEAM_SCRIPPS
aid=485358	TEAM_NCGC
aid=504382	TEAM_SCRIPPS
aid=493008	TEAM_SCRIPPS
aid=485353	TEAM_NCGC
aid=434958	TEAM_SRI
aid=504703	TEAM_SRI
aid=504712	TEAM_BURNHAM
aid=624347	TEAM_BURNHAM
aid=624344	TEAM_BURNHAM
aid=588850	TEAM_BURNHAM
aid=602427	TEAM_BURNHAM
aid=493200	TEAM_NCGC
aid=540254	TEAM_SRI
aid=488921	TEAM_BURNHAM
aid=2599	TEAM_BURNHAM
aid=588356	TEAM_BURNHAM
aid=493187	TEAM_BURNHAM
aid=1509	TEAM_SCRIPPS
aid=493229	TEAM_BROAD
aid=2221	TEAM_BROAD
aid=488773	TEAM_NCGC
aid=488772	TEAM_NCGC
aid=540253	TEAM_NCGC
aid=540273	TEAM_NCGC
aid=588555	TEAM_BURNHAM
aid=504614	TEAM_BURNHAM
aid=463210	TEAM_SCRIPPS
aid=588597	TEAM_BURNHAM
aid=463204	TEAM_BROAD
aid=488930	TEAM_BROAD
aid=434944	TEAM_BROAD
aid=504408	TEAM_BROAD
aid=2179	TEAM_VANDERBILT
aid=2182	TEAM_VANDERBILT
aid=2190	TEAM_VANDERBILT
aid=493022	TEAM_VANDERBILT
aid=504628	TEAM_VANDERBILT
aid=492953	TEAM_SCRIPPS
aid=493030	TEAM_SCRIPPS
aid=602284	TEAM_BROAD
aid=559	TEAM_PENN
aid=489020	TEAM_SCRIPPS
aid=504838	TEAM_BROAD
aid=588463	TEAM_NCGC
aid=488993	TEAM_NCGC
aid=488995	TEAM_NCGC
aid=493153	TEAM_NCGC
aid=489028	TEAM_BURNHAM
aid=493138	TEAM_BURNHAM
aid=2353	TEAM_NCGC
aid=488779	TEAM_SCRIPPS
aid=485348	TEAM_SCRIPPS
aid=624293	TEAM_NCGC
aid=624292	TEAM_NCGC
aid=2348	TEAM_BURNHAM
aid=2136	TEAM_BURNHAM
aid=488824	TEAM_BURNHAM
aid=2343	TEAM_BURNHAM
aid=504376	TEAM_NCGC
aid=504372	TEAM_NCGC
aid=504366	TEAM_NCGC
aid=485356	TEAM_NCGC
aid=504797	TEAM_SCRIPPS
aid=493105	TEAM_SCRIPPS
aid=540350	TEAM_NCGC
aid=585	TEAM_NCGC
aid=493000	TEAM_HOPKINS
aid=624179	TEAM_HOPKINS
aid=504679	TEAM_SCRIPPS
aid=588626	TEAM_UNM
aid=1760	TEAM_UNM
aid=540313	TEAM_BURNHAM
aid=540297	TEAM_BURNHAM
aid=463146	TEAM_SCRIPPS
aid=2232	TEAM_SCRIPPS
aid=493184	TEAM_HOPKINS
aid=493007	TEAM_HOPKINS
aid=504894	TEAM_NCGC
aid=624056	TEAM_SRI
aid=504538	TEAM_SRI
aid=434927	TEAM_BURNHAM
aid=602345	TEAM_SCRIPPS
aid=624039	TEAM_SCRIPPS
aid=2537	TEAM_NCGC
aid=1812	TEAM_SCRIPPS
aid=2233	TEAM_SCRIPPS
aid=2171	TEAM_SCRIPPS
aid=488857	TEAM_BURNHAM
aid=1950	TEAM_SCRIPPS
aid=463144	TEAM_SCRIPPS
aid=463148	TEAM_SCRIPPS
aid=463151	TEAM_SCRIPPS
aid=588820	TEAM_SCRIPPS
aid=588357	TEAM_SCRIPPS
aid=602387	TEAM_BURNHAM
aid=1048	TEAM_SCRIPPS
aid=2497	TEAM_BURNHAM
aid=2165	TEAM_SCRIPPS
aid=2216	TEAM_BROAD
aid=1826	TEAM_BURNHAM
aid=624013	TEAM_BROAD
aid=602187	TEAM_BROAD
aid=602184	TEAM_BROAD
aid=624340	TEAM_SCRIPPS
aid=485283	TEAM_BURNHAM
aid=485277	TEAM_BURNHAM
aid=2835	TEAM_BURNHAM
aid=2814	TEAM_BURNHAM
aid=2341	TEAM_BURNHAM
aid=485286	TEAM_BURNHAM
aid=2026	TEAM_BURNHAM
aid=540266	TEAM_SRI
aid=624067	TEAM_SCRIPPS
aid=588709	TEAM_SCRIPPS
aid=2013	TEAM_BURNHAM
aid=504373	TEAM_NCGC
aid=1314	TEAM_UNM
aid=751	TEAM_UNM
aid=588716	TEAM_UNM
aid=2516	TEAM_PITT
aid=1973	TEAM_SCRIPPS
aid=1854	TEAM_SCRIPPS
aid=624355	TEAM_SCRIPPS
aid=449759	TEAM_SCRIPPS
aid=434988	TEAM_SCRIPPS
aid=1308	TEAM_SCRIPPS
aid=493124	TEAM_SCRIPPS
aid=588749	TEAM_VANDERBILT
aid=624085	TEAM_SCRIPPS
aid=489021	TEAM_SCRIPPS
aid=489029	TEAM_SCRIPPS
aid=602457	TEAM_UNM
aid=2383	TEAM_NCGC
aid=540319	TEAM_SCRIPPS
aid=493177	TEAM_BROAD
aid=624367	TEAM_BROAD
aid=1796	TEAM_SCRIPPS
aid=588784	TEAM_SRI
aid=463214	TEAM_BURNHAM
aid=2569	TEAM_BURNHAM
aid=488803	TEAM_BURNHAM
aid=2580	TEAM_BURNHAM
aid=504462	TEAM_BURNHAM
aid=540325	TEAM_NCGC
aid=504813	TEAM_NCGC
aid=504644	TEAM_SCRIPPS
aid=540363	TEAM_NCGC
aid=540362	TEAM_NCGC
aid=492989	TEAM_NCGC
aid=504474	TEAM_NCGC
aid=493145	TEAM_BURNHAM
aid=463125	TEAM_SCRIPPS
aid=1885	TEAM_BROAD
aid=504852	TEAM_SRI
aid=504683	TEAM_SRI
aid=588441	TEAM_SRI
aid=504621	TEAM_BROAD
aid=602342	TEAM_BROAD
aid=623949	TEAM_BROAD
aid=588378	TEAM_NCGC
aid=624469	TEAM_NCGC
aid=602278	TEAM_BURNHAM
aid=623888	TEAM_VANDERBILT
aid=624133	TEAM_BROAD
aid=624322	TEAM_BURNHAM
aid=588500	TEAM_BURNHAM
aid=588521	TEAM_BROAD
aid=588732	TEAM_VANDERBILT
aid=588733	TEAM_VANDERBILT
aid=624271	TEAM_BROAD
aid=504406	TEAM_BROAD
aid=602313	TEAM_NCGC
aid=588379	TEAM_NCGC
aid=588409	TEAM_BURNHAM
aid=624071	TEAM_SRI
aid=624078	TEAM_SRI
aid=602367	TEAM_BURNHAM
aid=624207	TEAM_BURNHAM
aid=624111	TEAM_HOPKINS
aid=602265	TEAM_BURNHAM
aid=602261	TEAM_BURNHAM
aid=624267	TEAM_SCRIPPS
aid=624320	TEAM_BROAD
aid=624311	TEAM_BROAD
aid=588424	TEAM_BROAD
aid=588391	TEAM_BROAD
aid=588509	TEAM_BURNHAM
aid=602163	TEAM_SCRIPPS
aid=602436	TEAM_BROAD
aid=624273	TEAM_BROAD
aid=624129	TEAM_BURNHAM
aid=602409	TEAM_BURNHAM
aid=624257	TEAM_BROAD
aid=623896	TEAM_BROAD
aid=602399	TEAM_BURNHAM
aid=624374	TEAM_BROAD
aid=504586	TEAM_BROAD
aid=504558	TEAM_BROAD
aid=624253	TEAM_NCGC
aid=493125	TEAM_NCGC
aid=588332	TEAM_NCGC
aid=588329	TEAM_NCGC
aid=588469	TEAM_UNM
aid=540272	TEAM_NCGC
aid=588397	TEAM_NCGC
aid=624286	TEAM_SRI
aid=602439	TEAM_SRI
aid=602240	TEAM_SRI
aid=602241	TEAM_SRI
aid=623980	TEAM_NCGC
aid=602179	TEAM_NCGC
aid=623871	TEAM_BURNHAM
aid=624121	TEAM_HOPKINS
aid=623915	TEAM_HOPKINS
aid=588833	TEAM_BROAD
aid=493239	TEAM_BROAD
aid=504569	TEAM_UNM
aid=504600	TEAM_UNM
aid=588497	TEAM_UNM
aid=602176	TEAM_UNM
aid=602178	TEAM_UNM
aid=2827	TEAM_UNM
aid=1322	TEAM_UNM
aid=2053	TEAM_UNM
aid=2080	TEAM_UNM
aid=1504	TEAM_UNM
aid=488795	TEAM_UNM
aid=493038	TEAM_HOPKINS
aid=504900	TEAM_SCRIPPS
aid=525	TEAM_SCRIPPS
aid=931	TEAM_NCGC
aid=1482	TEAM_NCGC
aid=540293	TEAM_SCRIPPS
aid=504450	TEAM_BROAD
aid=504746	TEAM_NCGC
aid=504942	TEAM_BROAD
aid=588647	TEAM_BURNHAM
aid=602131	TEAM_BURNHAM
aid=493136	TEAM_BURNHAM
aid=588556	TEAM_BURNHAM
aid=1922	TEAM_VANDERBILT
aid=489003	TEAM_UNM
aid=488786	TEAM_UNM
aid=588358	TEAM_UNM
aid=588446	TEAM_UNM
aid=1871	TEAM_UNM
aid=2052	TEAM_UNM
aid=588468	TEAM_UNM
aid=361	TEAM_NCGC
aid=504326	TEAM_SCRIPPS
aid=504357	TEAM_SCRIPPS
aid=504469	TEAM_UNM
aid=2610	TEAM_BROAD
aid=806	TEAM_SRI
aid=465	TEAM_SCRIPPS
aid=527	TEAM_UNM
aid=2242	TEAM_NCGC
aid=2332	TEAM_SCRIPPS
aid=504667	TEAM_BROAD
aid=2657	TEAM_BROAD
aid=624020	TEAM_BROAD
aid=2434	TEAM_VANDERBILT
aid=2562	TEAM_NCGC
aid=1453	TEAM_UNM
aid=602257	TEAM_UNM
aid=588506	TEAM_UNM
aid=602197	TEAM_UNM
aid=504453	TEAM_SCRIPPS
aid=504587	TEAM_NCGC
aid=2713	TEAM_NCGC
aid=2545	TEAM_SCRIPPS
aid=434972	TEAM_SCRIPPS
aid=434992	TEAM_SCRIPPS
aid=1279	TEAM_SCRIPPS
aid=1385	TEAM_PENN
aid=504533	TEAM_BROAD
aid=488848	TEAM_BROAD
aid=504859	TEAM_BROAD
aid=489012	TEAM_NCGC
aid=779	TEAM_BURNHAM
aid=2593	TEAM_NCGC
aid=540326	TEAM_BROAD
aid=2741	TEAM_NCGC
aid=2564	TEAM_NCGC
aid=1480	TEAM_UNM
aid=1451	TEAM_UNM
aid=624244	TEAM_UNM
aid=485281	TEAM_NCGC
aid=493220	TEAM_NCGC
aid=602147	TEAM_VANDERBILT
aid=2528	TEAM_NCGC
aid=2669	TEAM_NCGC
aid=2552	TEAM_NCGC
aid=724	TEAM_UNM
aid=1014	TEAM_UNM
aid=1554	TEAM_BROAD
aid=588560	TEAM_SCRIPPS
aid=623991	TEAM_BROAD
aid=861	TEAM_SCRIPPS
aid=1663	TEAM_BROAD
aid=540370	TEAM_UNM
aid=759	TEAM_UNM
aid=1783	TEAM_UNM
aid=692	TEAM_SCRIPPS
aid=504478	TEAM_UNM
aid=504379	TEAM_NCGC
aid=2712	TEAM_NCGC
aid=1051	TEAM_SCRIPPS
aid=1412	TEAM_SCRIPPS
aid=1934	TEAM_BROAD
aid=540291	TEAM_SCRIPPS
aid=493068	TEAM_BROAD
aid=504862	TEAM_BURNHAM
aid=588846	TEAM_BROAD
aid=1744	TEAM_VANDERBILT
aid=588825	TEAM_BROAD
aid=2535	TEAM_NCGC
aid=504908	TEAM_UNM
aid=588466	TEAM_UNM
aid=1330	TEAM_UNM
aid=1439	TEAM_UNM
aid=2022	TEAM_UNM
aid=493054	TEAM_BROAD
aid=504752	TEAM_NCGC
aid=2670	TEAM_BROAD
aid=1873	TEAM_UNM
aid=1688	TEAM_NCGC
aid=2460	TEAM_BROAD
aid=2116	TEAM_SCRIPPS
aid=1475	TEAM_NCGC
aid=504356	TEAM_BROAD
aid=2717	TEAM_BROAD
